-2.601201592397707145e+02,4.030073218906712640e+01,3.788319960002635867e+01,3.900599487684657873e+01,8.502895442918942592e+01,8.290075910611561483e+01,8.474680327460042406e+01
3.755057497643783648e+01,5.044637236966009652e+01,4.780990847076664352e+01,5.293329506444801780e+01,1.896121543745209337e+01,2.131384191780677995e+01,1.933358092584632715e+01
-8.568946352535390076e+01,9.882833315394866247e+01,9.611623764821391092e+01,9.562916182129757203e+01,6.908151436933755463e+01,6.863521521253582591e+01,7.221383398697876999e+01
-1.164512363460794120e+02,4.625180430998969427e+01,3.830583478679385223e+01,4.525748076850343438e+01,4.993132492626408947e+01,4.547912470441669086e+01,4.867745132461177349e+01
1.459694335476062008e+02,8.650979787568368806e+01,8.190827297926540496e+01,8.714958333351844999e+01,5.425518281090901951e+00,3.533961526258972974e+00,8.690950675277257176e+00
-2.003302590630198665e+02,7.520585929917956491e+01,7.488750566876980486e+01,7.787669077455507249e+01,9.152904184325268488e+01,9.229871512037061621e+01,8.824096301322623503e+01
1.566583836533274905e+02,8.540732512624545336e+01,8.389897693818434732e+01,8.820566095120619821e+01,8.174314366099167728e+00,9.785344928633712414e+00,9.825610612236847174e+00
-3.057097176148208177e+02,3.928031093314735500e+01,3.919302276036507493e+01,3.948534926856066107e+01,9.552575644968547408e+01,9.666702616867831921e+01,9.105183591892588879e+01
9.750474251986599938e+01,8.050765783715810642e+01,7.956607334010355714e+01,8.071994219791109515e+01,1.419936375963942687e+01,1.337233576610218222e+01,1.378267316752477889e+01
1.788401468496576854e+02,8.808773475330605152e+01,8.682626003596604392e+01,9.158651997617769780e+01,1.964072326278576419e+00,5.695314144538377032e-01,-5.705467071346825847e-02
-1.966029680812346783e+02,6.514877531035557467e+01,6.305662519695844281e+01,6.859622845511039202e+01,8.347522973847233629e+01,8.072636338050038773e+01,8.345153567581381537e+01
1.535695776747957382e+02,7.429828088899775196e+01,7.230250995711789130e+01,7.350007376745763565e+01,3.240630483520279270e+00,7.921928897983192996e+00,3.177595352412838192e+00
6.187911698170130137e+01,4.420035872527559206e+01,4.642885929602016404e+01,4.235182323992830788e+01,8.838087664880411864e+00,8.222304464883494646e+00,7.178865660009829064e+00
-1.583099474341545374e+02,2.887446298202556250e+01,2.786571449491801999e+01,2.612333565846470407e+01,5.426038348903268371e+01,5.365098581068681938e+01,5.498208907391131817e+01
-3.659704960841852284e+01,2.799323389446953669e+01,2.628022640280275368e+01,2.901979826964475606e+01,2.599597420363961575e+01,2.665425253622348123e+01,2.804236000759210867e+01
-2.235051799699683386e+02,4.895958518643554669e+01,4.795658362747185066e+01,5.062375660529783516e+01,8.322244793800648210e+01,8.328851122159755960e+01,8.237881065318580909e+01
2.064077366016021653e+00,2.859580767501210730e+01,2.845708078166648747e+01,2.655233053766249540e+01,1.401666238219536709e+01,1.276109770979022784e+01,1.642506980210129797e+01
-6.014093589275511675e+01,3.815840147227687851e+01,3.861984163398027903e+01,3.890976573313587750e+01,3.301091194313580246e+01,3.550072987916232847e+01,2.877799775746940725e+01
-8.643510045150136989e+01,2.125325505739914433e+01,1.652401715840569807e+01,2.549451192962430568e+01,3.195505893609609416e+01,3.356325593006385333e+01,3.156940852371052841e+01
-2.650674879186161093e+02,4.952344775451756220e+00,6.526258954836258397e+00,1.896105743938031551e+00,7.195694177130339142e+01,7.043586424191812512e+01,6.894500537397172479e+01
-1.339561055663492652e+02,3.315878762717439088e-02,3.436250714533726658e+00,2.778883611935289544e+00,4.108439026003279793e+01,4.267822833719404230e+01,4.185594932591249773e+01
-1.615139973963235889e+02,7.622517457348604353e+01,7.774493226532229073e+01,7.604316682172351705e+01,7.896830895394467120e+01,8.183018200186509716e+01,8.066293384509314990e+01
4.648735054542791545e+01,6.221024087428808258e+01,6.595246835484977055e+01,6.332868816609487794e+01,1.870172765601522258e+01,1.761230250376079809e+01,2.031894958589152722e+01
-1.596273363891302211e+02,1.344994161785922948e+01,1.162595569774291704e+01,1.092804161830172305e+01,4.935009232250953914e+01,5.042150215543171043e+01,4.834768392347429256e+01
6.015916797913371639e+00,3.488092239974805153e+01,3.473350705832790908e+01,3.223070501635090324e+01,1.805036897018739239e+01,1.507965509197825327e+01,1.680617877853883257e+01
-5.471538335790730656e+01,9.972899775496205166e+01,9.748203889931080823e+01,1.013821468800001782e+02,6.470272036863752874e+01,6.527717141271776313e+01,6.565634566607380407e+01
2.885536789539782987e+01,6.588625528707268586e+01,6.789729306598576386e+01,6.477966424933903511e+01,2.379005373346441132e+01,2.742484512052023149e+01,2.433748511884932242e+01
-2.176483246299908672e+02,1.302476784777526575e+01,1.518310180666277276e+01,1.325718408912324620e+01,5.996044344881747179e+01,5.729393348177302414e+01,5.951660782231597580e+01
3.300124952586926241e+01,4.893296367558767912e+01,5.020231581734594073e+01,5.039935906687214384e+01,1.627832525797324692e+01,1.658104193866503095e+01,1.727685084624734202e+01
-1.892392411321229702e+02,3.641186896547532470e+00,6.668167768729921008e+00,2.313320671181180010e+00,4.846682732645975733e+01,4.803079498451322848e+01,4.867464145328965941e+01
-1.347161408080270348e+02,9.066811499365499571e+01,8.591575736637150840e+01,9.140446828429152504e+01,7.723190489454579222e+01,7.599027234310247536e+01,7.668328241242750209e+01
7.773660077846921013e+01,4.416686012063939870e+01,4.031611417186844193e+01,4.272274532512675904e+01,8.771419606614383468e+00,7.417976284230641149e+00,9.211993115671333499e+00
-3.512017960580017188e+02,2.153819730459094473e+00,4.841893901298741643e-01,3.750411568459102174e+00,9.211853465526058926e+01,9.227720957556790893e+01,9.099654150063025781e+01
-1.212082475660867971e+02,4.210492453634201127e+01,4.201398748007346029e+01,4.473135798073864322e+01,5.197795819773809711e+01,5.141222798152963946e+01,5.179268222896243401e+01
-1.617548665426677417e+02,6.705148693660690640e+01,6.824904297676148701e+01,6.547736217278232118e+01,6.970750417862080894e+01,7.050315448217934033e+01,7.220364677263964381e+01
-2.002517324572208111e+02,4.445359864944806816e+01,4.483426673991251477e+01,4.475576048261083173e+01,7.347593241725076041e+01,7.215072742040922549e+01,7.463667699454829574e+01
-1.824967348229135382e+02,8.441889391982851976e+01,8.328663668898903438e+01,8.348467056262521169e+01,9.037354395417399644e+01,9.241106259529684053e+01,8.971875754522557145e+01
-1.032500683639310068e+02,8.102406084260287855e+01,8.272508885333375872e+01,8.160981965082724798e+01,7.039953060087951542e+01,7.096759398722922185e+01,6.983958107719369934e+01
-1.441387461082991877e+02,9.002316254599112710e+01,8.820102343479736362e+01,9.485597918450550026e+01,7.844186208009624295e+01,7.743857452617390891e+01,7.752720209801621820e+01
-4.209826376041263529e+01,3.676423700319956112e+01,3.325888473853304816e+01,3.920533054496417691e+01,2.879220916163448507e+01,2.670765607284046084e+01,2.780311037854195888e+01
-1.918071282156946040e+02,2.680656081260285362e+01,2.712644208609366814e+01,2.204327922261121842e+01,6.235560000828521510e+01,5.746503205955883686e+01,6.201920904405086787e+01
-2.890520698639401189e+02,7.597108672572739252e+00,5.765514207073964670e+00,4.959518827363336158e+00,7.501446042393396851e+01,7.205452458087181355e+01,7.765589885847319351e+01
1.059846766661488715e+01,1.756403179082204247e+01,1.684809526172500327e+01,2.014756389328876551e+01,8.052699265012464025e+00,7.306703160254710561e+00,1.234045827565762110e+01
-7.345346731118333139e+01,9.489425445734913467e+01,9.790549417858029813e+01,9.010607438136389646e+01,6.541408844837403080e+01,6.724671426200887936e+01,6.743240703842252515e+01
-2.062839425138649005e+02,4.497849001368143718e+01,4.341637717345280123e+01,4.247320259132878562e+01,6.949394996489914433e+01,6.693746437401112814e+01,6.956765712710856064e+01
-1.070925357291856841e+02,4.450877206099784900e+01,4.389176091098985921e+01,4.330350623702785384e+01,4.855298537817348858e+01,4.929412113003857598e+01,4.798978297123344561e+01
4.977444445907370607e+01,4.900182061567480929e+01,4.772791482695857468e+01,5.000290238721972003e+01,1.146752208887351543e+01,9.619758039381398618e+00,1.575822189709870003e+01
-1.981478436514267401e+02,3.536586342491224855e+01,3.485201093757745383e+01,3.665772008736482235e+01,6.677635760667463671e+01,6.635268244142325500e+01,6.881797885639832657e+01
-1.150841304189872858e+02,7.769584658251349474e+00,7.177048648483196125e+00,6.728815092495018746e+00,3.462539036936007619e+01,3.591472374271345558e+01,3.802143671278665948e+01
4.598057885394364064e+01,5.367660597602193917e+01,5.078336681073646020e+01,5.111375114394945030e+01,1.219252959821526261e+01,1.238804499294338335e+01,1.191407603039789542e+01
-8.919874685380098356e+01,1.123989824283438921e+01,1.007691111147941498e+01,7.222969854688277458e+00,3.030750200165272901e+01,2.976808651701256281e+01,2.962835645387069050e+01
-1.927870261829837375e+02,4.430139271960564429e+01,4.170683697810002144e+01,4.609246705664067889e+01,7.267433416643920907e+01,7.496493330312561909e+01,7.640252380929976539e+01
-5.860031168651649836e+01,3.822003721422382228e+01,3.866389971444664297e+01,3.859112478436968985e+01,3.523022019377426517e+01,3.671865416889693279e+01,3.291431619062875313e+01
8.303718177787708044e+01,7.256867852242365302e+01,7.429554415698262915e+01,7.642730754461454978e+01,1.629825726425525545e+01,1.593911014283934868e+01,1.686096785588970093e+01
4.388022720617972539e+01,8.492427467486064074e+01,8.412276463810248117e+01,8.695882002326723637e+01,2.757152497025246873e+01,2.830041835138351658e+01,2.755800173223133953e+01
-2.835131084123269716e+02,1.378109930051667575e+01,1.403686519431082935e+01,1.336393261954809475e+01,8.082230104391616976e+01,7.677500556284988420e+01,8.278553237487838601e+01
-1.587172749584310338e+02,1.294137418462852906e+01,1.461670528057854668e+01,1.217693511809422802e+01,4.077556205510531129e+01,4.179754023093929050e+01,4.015967526180531166e+01
-3.529312941107403390e+01,2.099488600616008682e+01,1.978933763890523068e+01,2.561897855664968304e+01,2.124095405153247995e+01,2.329572261194116933e+01,2.281813349593943840e+01
-6.831962884367283095e+01,1.534951047169363925e+00,7.285157796663908059e-01,1.030623710810098848e+00,1.479411400723817849e+01,1.015599574186495246e+01,1.618588347633446745e+01
-2.172209983905251249e+02,3.201097239736153455e+01,2.746839508211902370e+01,2.971018405514100635e+01,7.363776444743128025e+01,7.363136140985550071e+01,7.427563560360628969e+01
-1.641303169886709554e+02,3.196835218424056535e+01,3.413798157192267979e+01,3.063852543163886466e+01,5.660953036035584063e+01,5.765103782844813196e+01,5.763707559454552865e+01
-3.429661035874639197e+02,1.794017411265764750e+01,1.946514668559779793e+01,2.069179751581098614e+01,9.709710546016455623e+01,9.752472215763366137e+01,9.940769442770233866e+01
1.218068427685443567e+01,8.529213744232335159e+01,8.623072380228352074e+01,8.197469972154067364e+01,4.157566703320586754e+01,3.825024251874160086e+01,4.063528477845839859e+01
-2.037873576224785381e+02,5.414508597563414583e+01,5.317698439610898475e+01,5.082025795557912318e+01,7.964310920094283119e+01,8.028612739709890889e+01,7.658914121804295405e+01
9.366771888760986542e+00,7.036435189023687542e+01,7.370118986395580407e+01,7.355453062952160792e+01,2.853408567464601475e+01,2.695554646858731118e+01,2.846778147699174610e+01
8.100952170537755137e+01,8.485683141510645555e+01,8.519660996162906486e+01,8.610594246525046458e+01,2.182538257917243740e+01,1.995490577280476430e+01,1.941853939124147033e+01
-2.378845823876712018e+01,4.282560870390737051e+01,4.378416581614116865e+01,3.969397326002776083e+01,3.175913852820636407e+01,3.041343151108362974e+01,3.129906560519214409e+01
-2.325251766459520013e+02,4.589174775413705731e+01,4.494663728942057190e+01,4.731701309747377593e+01,8.181425388682595212e+01,8.306644680835411521e+01,8.133310136731061846e+01
-2.213994201142577012e+01,9.676855358943232943e+01,9.784360468950816880e+01,9.759291408653068345e+01,5.534211289912177278e+01,5.471396166761736879e+01,5.509207799789665216e+01
-5.821457164937814355e+01,2.073626467408180574e+01,2.178297806981198192e+01,2.078356523665636502e+01,2.304936372922649213e+01,2.155421305458706982e+01,2.396445653206082227e+01
-1.453431995553493152e+02,5.816674008863584078e+01,5.767822369614710709e+01,5.861656786462122426e+01,6.411571174582734045e+01,6.489466832069514624e+01,6.296867470819265122e+01
-1.572072788155276442e+02,8.038143949539716004e+01,7.741967171326614050e+01,7.796288197585533908e+01,8.225076965691403075e+01,8.500476380375728525e+01,8.373579243499503377e+01
-1.009328578426058272e+02,5.009754816645826025e+01,4.926235796572565562e+01,4.813449827221626265e+01,4.927288000616171360e+01,4.990769249825827814e+01,4.837568241664322954e+01
6.945042466385007174e+01,6.801823761636441645e+01,6.610917323907557375e+01,6.801006329561907648e+01,1.542413119682257694e+01,1.842943283343768002e+01,1.687535934192264264e+01
-1.407355818509229266e+02,2.822454975438323288e+01,2.933655861269270915e+01,3.159391591831966650e+01,4.859582365511626278e+01,4.921044293424786531e+01,4.962253942515810223e+01
-3.672100126897935297e+02,6.090955880044635506e+00,4.703436477277962879e+00,7.215002974165221517e+00,9.690093706414209862e+01,9.935608506809928997e+01,9.419937650160360931e+01
-4.295474284819128741e+00,4.240581814987450571e+01,3.959084247161923287e+01,4.652728617720907067e+01,2.483639181398121920e+01,2.464485639193410904e+01,2.766855701524238853e+01
-2.324926766665290145e+01,9.622083368434310557e+01,9.825106197399055930e+01,9.464701978660941961e+01,5.431322304457857086e+01,5.144254476484157834e+01,5.403232361160937103e+01
-1.102483965459385900e+02,9.880555965346756864e+01,1.004147873566638509e+02,9.763445223514777638e+01,7.763118575846041836e+01,7.560794494581645608e+01,7.856300602289918800e+01
-9.472329621066466032e+00,5.253012513803638939e+01,5.091034923130700207e+01,5.033220287291832307e+01,3.040962652829041346e+01,2.862055611774139408e+01,3.171520315271402524e+01
4.949416477442407825e+01,8.890962063119367542e+01,8.939867919860866152e+01,9.179067228380701238e+01,3.299781926472999771e+01,3.270154034692166078e+01,3.306523000029059745e+01
-1.830040970509434999e+02,5.011975591675963670e+01,4.756989368027398513e+01,5.288668784626725028e+01,7.210899525892804718e+01,7.057916647139182942e+01,7.436660182220066417e+01
-9.467899707544917476e+01,3.433557674901634016e+01,3.062911819445848849e+01,3.481989187370918160e+01,4.762558560890531112e+01,4.467842159027577509e+01,4.798052437273815229e+01
3.044694613853947018e+01,5.877234709855304828e+01,5.893017056411226662e+01,5.795125756107791659e+01,2.304080116564914960e+01,2.537775814654770556e+01,2.223085647732427717e+01
-4.493393085770419049e+01,6.257447948883548605e+01,6.497054079824320638e+01,6.458772037146849243e+01,4.293032475981534901e+01,4.327801534994249266e+01,4.429517082919972637e+01
-4.238933396720769764e+01,3.407111942559461681e+01,3.312415719467395547e+01,3.268493221197525855e+01,3.156660477079401517e+01,3.071647765764902616e+01,3.007555576424845611e+01
1.006587167946898518e+02,8.585953754862423182e+01,8.778534300037381399e+01,8.651757493338384108e+01,1.883638590414633640e+01,1.650043394004825359e+01,1.897121350723629973e+01
2.176831224027740319e+00,8.571955959205706677e+01,8.724652533596450610e+01,8.377943160816164436e+01,4.542709987496497348e+01,4.480903190106583622e+01,4.440133851187956537e+01
-2.552449669927795526e+02,4.442148221518489493e+01,4.668476786117756205e+01,4.190208762592555303e+01,9.149012597852951956e+01,8.996329863354432632e+01,8.863249013825449651e+01
7.661126317515493156e+01,5.698924525376673245e+01,5.711930215155454960e+01,5.688668551293799425e+01,1.038699880223484762e+01,9.085253463398009544e+00,1.049301005428549338e+01
-1.185519454795589525e+02,4.192623484514580667e+01,3.894888437733502684e+01,4.027919821877225104e+01,4.926435471555228673e+01,5.144309836941611280e+01,4.848130465849840220e+01
4.894254165523769728e+01,3.498042020274353092e+01,3.325805730817127426e+01,3.635574166224051851e+01,2.420917336665318054e+00,6.583942913898717997e+00,1.440378790459732494e+00
-2.993852488657145727e+02,5.498236580594293343e+01,5.383818986467946388e+01,4.938920061831907304e+01,9.874479641732733626e+01,9.529715407168957597e+01,1.029978253090141749e+02
-1.773073724024008584e+02,5.397847830078716669e+01,5.442392962033913051e+01,5.353664495429742942e+01,6.875628010159830694e+01,6.665745774490862630e+01,6.843003998336935467e+01
-1.455944804539737163e+02,5.838923917165372046e+01,6.084947395762177536e+01,5.980916421685540030e+01,6.375157242028830495e+01,6.421036443336795685e+01,6.058327460425369537e+01
-1.201144328259094749e+02,1.703861915100895885e+01,1.720303075929878389e+01,1.719863012176297090e+01,3.920580957132435884e+01,4.016395920125580687e+01,3.975423563315855802e+01
1.275513541577288663e+02,6.646824726501426994e+01,6.509083271578101915e+01,7.174274766883780785e+01,4.171017096150797521e+00,3.519530019992567649e+00,6.336228941485032351e+00
-3.748427600395928039e+01,7.421630044848762964e+01,7.420177063041239762e+01,7.396131387179151773e+01,5.267125257571736086e+01,5.334399843334290381e+01,5.382269033753469500e+01
